CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
100,100020007202400003,202400003,2024-02-26,20,7,1,2,4,16,2,8,2024-02-24 14:46:38,2024-02-26 15:46:38,2024-02-24 21:46:38,13.236184,77.840515,"On 24-Feb-2024, a case of child labour was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202400003."
101,100090036202400001,202400001,2024-12-01,26,36,3,2,5,19,1,10,2024-11-30 12:48:03,2024-12-01 04:48:03,2024-12-01 00:48:03,14.358337,78.540912,"On 30-Nov-2024, a case of cyberstalking was reported near Shivamogga Town PS. Investigation initiated under 100090036202400001."
102,100100039202600001,202600001,2026-04-16,53,39,1,2,5,20,4,3,2026-04-14 13:39:07,2026-04-16 12:39:07,2026-04-15 13:39:07,14.480292,78.641153,"On 14-Apr-2026, a case of identity theft was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202600001."
103,100050017202400002,202400002,2024-10-26,17,17,1,1,2,8,1,9,2024-10-24 21:50:19,2024-10-26 05:50:19,2024-10-25 21:50:19,13.700018,78.107248,"On 24-Oct-2024, a case of dacoity was reported near Ballari Central PS. Investigation initiated under 100050017202400002."
104,100080031202400002,202400002,2024-11-10,72,31,1,2,7,24,2,7,2024-11-10 04:02:52,2024-11-10 05:02:52,2024-11-10 22:02:52,14.158964,78.385774,"On 10-Nov-2024, a case of criminal breach of trust was reported near Tumakuru North PS. Investigation initiated under 100080031202400002."
105,100050019202500001,202500001,2025-02-13,69,19,1,2,8,27,1,1,2025-02-10 10:34:50,2025-02-13 01:34:50,2025-02-10 17:34:50,13.703664,78.059815,"On 10-Feb-2025, a case of unlawful assembly was reported near Ballari North PS. Investigation initiated under 100050019202500001."
106,100030010202400001,202400001,2024-04-26,49,10,1,2,7,23,2,1,2024-04-25 03:22:22,2024-04-26 03:22:22,2024-04-25 10:22:22,13.46117,77.869608,"On 25-Apr-2024, a case of cheating was reported near Mysuru Town PS. Investigation initiated under 100030010202400001."
107,100010003202400002,202400002,2024-04-02,80,3,1,2,8,26,2,6,2024-04-01 12:25:38,2024-04-02 00:25:38,2024-04-01 20:25:38,13.08737,77.65374,"On 01-Apr-2024, a case of rioting was reported near Bengaluru East PS. Investigation initiated under 100010003202400002."
108,100090037202400001,202400001,2024-07-17,9,37,1,2,6,22,4,9,2024-07-15 15:35:18,2024-07-17 03:35:18,2024-07-16 11:35:18,14.363047,78.500052,"On 15-Jul-2024, a case of ndps - trafficking was reported near Shivamogga South PS. Investigation initiated under 100090037202400001."
109,100060025202400001,202400001,2024-10-01,67,25,1,2,8,26,3,2,2024-09-29 07:21:53,2024-10-01 01:21:53,2024-09-29 21:21:53,13.88569,78.155646,"On 29-Sep-2024, a case of rioting was reported near Dakshina North PS. Investigation initiated under 100060025202400001."
110,100100040202400005,202400005,2024-10-01,93,40,1,1,1,1,5,4,2024-09-30 20:31:07,2024-10-01 06:31:07,2024-10-01 03:31:07,14.517659,78.554312,"On 30-Sep-2024, a case of murder was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202400005."
111,100050021202500001,202500001,2025-03-13,51,21,1,2,4,15,4,1,2025-03-11 19:58:49,2025-03-13 04:58:49,2025-03-12 07:58:49,13.767765,78.08935,"On 11-Mar-2025, a case of child trafficking was reported near Ballari South PS. Investigation initiated under 100050021202500001."
112,100060026202500004,202500004,2025-11-12,89,26,1,2,4,16,1,10,2025-11-10 09:41:33,2025-11-12 03:41:33,2025-11-11 01:41:33,13.83889,78.227171,"On 10-Nov-2025, a case of child labour was reported near Dakshina West PS. Investigation initiated under 100060026202500004."
113,100030010202500001,202500001,2025-02-28,51,10,1,2,7,24,4,3,2025-02-26 06:53:49,2025-02-28 23:53:49,2025-02-26 09:53:49,13.393809,77.873578,"On 26-Feb-2025, a case of criminal breach of trust was reported near Mysuru Town PS. Investigation initiated under 100030010202500001."
114,100090037202400002,202400002,2024-10-27,99,37,1,2,7,24,2,5,2024-10-26 19:05:28,2024-10-27 20:05:28,2024-10-27 06:05:28,14.306052,78.510141,"On 26-Oct-2024, a case of criminal breach of trust was reported near Shivamogga South PS. Investigation initiated under 100090037202400002."
115,100060022202600001,202600001,2026-05-31,19,22,1,1,4,14,2,1,2026-05-30 00:55:58,2026-05-31 10:55:58,2026-05-30 18:55:58,13.869903,78.217592,"On 30-May-2026, a case of pocso offences was reported near Dakshina East PS. Investigation initiated under 100060022202600001."
116,100050020202500002,202500002,2025-07-17,31,20,1,2,7,25,1,9,2025-07-15 14:10:39,2025-07-17 11:10:39,2025-07-16 12:10:39,13.706791,78.107123,"On 15-Jul-2025, a case of forgery was reported near Ballari Central PS. Investigation initiated under 100050020202500002."
117,100100039202400001,202400001,2024-01-16,40,39,1,2,3,11,3,9,2024-01-13 08:06:06,2024-01-16 06:06:06,2024-01-14 06:06:06,14.501611,78.630859,"On 13-Jan-2024, a case of molestation was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202400001."
118,100100041202600001,202600001,2026-04-17,79,41,3,2,5,18,4,10,2026-04-16 16:15:11,2026-04-17 06:15:11,2026-04-16 21:15:11,14.440075,78.620845,"On 16-Apr-2026, a case of hacking was reported near Hubballi-Dharwad CEN Crime PS. Investigation initiated under 100100041202600001."
119,100050021202400001,202400001,2024-12-11,41,21,3,2,4,15,2,7,2024-12-11 15:19:51,2024-12-11 21:19:51,2024-12-12 11:19:51,13.745133,78.082637,"On 11-Dec-2024, a case of child trafficking was reported near Ballari South PS. Investigation initiated under 100050021202400001."
120,100070028202600002,202600002,2026-04-01,100,28,1,1,1,2,2,10,2026-03-30 13:03:45,2026-04-01 23:03:45,2026-03-30 16:03:45,14.043865,78.255917,"On 30-Mar-2026, a case of attempt to murder was reported near Kalaburagi Central PS. Investigation initiated under 100070028202600002."
121,100030011202400001,202400001,2024-10-29,21,11,1,2,7,23,4,3,2024-10-27 17:54:09,2024-10-29 12:54:09,2024-10-28 12:54:09,13.458731,77.930867,"On 27-Oct-2024, a case of cheating was reported near Mysuru Town PS. Investigation initiated under 100030011202400001."
122,100040014202400002,202400002,2024-01-28,108,14,1,2,3,10,3,10,2024-01-27 19:26:47,2024-01-28 00:26:47,2024-01-28 00:26:47,13.606983,78.0113,"On 27-Jan-2024, a case of dowry harassment was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202400002."
123,100010005202400001,202400001,2024-05-20,90,5,1,2,3,10,3,4,2024-05-19 03:35:18,2024-05-20 15:35:18,2024-05-19 14:35:18,13.124305,77.697065,"On 19-May-2024, a case of dowry harassment was reported near Bengaluru Central PS. Investigation initiated under 100010005202400001."
124,100100040202500001,202500001,2025-01-07,89,40,4,2,7,23,1,5,2025-01-04 03:16:15,2025-01-07 03:16:15,2025-01-05 00:16:15,14.442834,78.608662,"On 04-Jan-2025, a case of cheating was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202500001."
125,100070030202400001,202400001,2024-05-06,72,30,2,2,7,25,1,9,2024-05-03 19:55:52,2024-05-06 14:55:52,2024-05-04 05:55:52,14.028094,78.31242,"On 03-May-2024, a case of forgery was reported near Kalaburagi Rural PS. Investigation initiated under 100070030202400001."
126,100040016202500002,202500002,2025-10-19,26,16,1,2,5,18,2,2,2025-10-18 12:02:49,2025-10-19 11:02:49,2025-10-18 16:02:49,13.559022,77.94834,"On 18-Oct-2025, a case of hacking was reported near Belagavi Town PS. Investigation initiated under 100040016202500002."
127,100010002202600001,202600001,2026-02-06,57,2,1,2,5,18,1,2,2026-02-05 12:14:01,2026-02-06 13:14:01,2026-02-05 22:14:01,13.099265,77.676515,"On 05-Feb-2026, a case of hacking was reported near Bengaluru Town PS. Investigation initiated under 100010002202600001."
128,100060025202500002,202500002,2025-11-01,26,25,1,2,7,24,1,9,2025-10-29 18:55:48,2025-11-01 04:55:48,2025-10-30 14:55:48,13.857162,78.177833,"On 29-Oct-2025, a case of criminal breach of trust was reported near Dakshina North PS. Investigation initiated under 100060025202500002."
129,100020008202500002,202500002,2025-06-24,52,8,1,2,8,26,1,2,2025-06-22 05:39:55,2025-06-24 02:39:55,2025-06-23 01:39:55,13.279068,77.795395,"On 22-Jun-2025, a case of rioting was reported near Bengaluru Rural PS. Investigation initiated under 100020008202500002."
130,100010005202400002,202400002,2024-08-18,75,5,1,2,7,24,2,1,2024-08-18 02:41:48,2024-08-18 10:41:48,2024-08-18 05:41:48,13.093361,77.658492,"On 18-Aug-2024, a case of criminal breach of trust was reported near Bengaluru Central PS. Investigation initiated under 100010005202400002."
131,100060023202500001,202500001,2025-08-22,49,23,1,2,5,17,1,7,2025-08-20 14:35:05,2025-08-22 17:35:05,2025-08-21 11:35:05,13.853413,78.182879,"On 20-Aug-2025, a case of online financial fraud was reported near Dakshina Town PS. Investigation initiated under 100060023202500001."
132,100030009202400002,202400002,2024-08-23,71,9,1,2,7,24,6,8,2024-08-21 16:15:55,2024-08-23 23:15:55,2024-08-22 12:15:55,13.38958,77.895541,"On 21-Aug-2024, a case of criminal breach of trust was reported near Mysuru North PS. Investigation initiated under 100030009202400002."
133,100010005202600001,202600001,2026-01-28,61,5,1,2,5,17,7,10,2026-01-25 06:52:58,2026-01-28 03:52:58,2026-01-25 07:52:58,13.118487,77.695866,"On 25-Jan-2026, a case of online financial fraud was reported near Bengaluru Central PS. Investigation initiated under 100010005202600001."
134,100050018202600001,202600001,2026-02-13,34,18,3,1,1,1,3,4,2026-02-12 14:51:07,2026-02-13 10:51:07,2026-02-13 12:51:07,13.716265,78.125384,"On 12-Feb-2026, a case of murder was reported near Ballari CEN Crime PS. Investigation initiated under 100050018202600001."
135,100070028202400001,202400001,2024-07-06,69,28,1,2,8,27,3,6,2024-07-03 20:12:38,2024-07-06 16:12:38,2024-07-04 18:12:38,14.067187,78.254336,"On 03-Jul-2024, a case of unlawful assembly was reported near Kalaburagi Central PS. Investigation initiated under 100070028202400001."
136,100040014202600001,202600001,2026-04-17,73,14,4,2,2,5,1,3,2026-04-17 03:07:27,2026-04-17 20:07:27,2026-04-17 16:07:27,13.587239,78.03459,"On 17-Apr-2026, a case of theft was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202600001."
137,100070029202500002,202500002,2025-01-20,28,29,1,2,4,16,2,10,2025-01-18 04:28:22,2025-01-20 19:28:22,2025-01-18 08:28:22,13.985987,78.321471,"On 18-Jan-2025, a case of child labour was reported near Kalaburagi West PS. Investigation initiated under 100070029202500002."
138,100080033202400001,202400001,2024-06-19,89,33,1,2,8,27,2,8,2024-06-19 06:12:49,2024-06-19 15:12:49,2024-06-20 00:12:49,14.144185,78.383042,"On 19-Jun-2024, a case of unlawful assembly was reported near Tumakuru West PS. Investigation initiated under 100080033202400001."
139,100060025202500003,202500003,2025-12-26,101,25,1,2,5,20,2,1,2025-12-24 10:14:27,2025-12-26 20:14:27,2025-12-24 11:14:27,13.825304,78.150205,"On 24-Dec-2025, a case of identity theft was reported near Dakshina North PS. Investigation initiated under 100060025202500003."
140,100030011202400001,202400001,2024-09-20,104,11,2,2,2,5,1,7,2024-09-19 01:24:56,2024-09-20 06:24:56,2024-09-19 04:24:56,13.452045,77.887221,"On 19-Sep-2024, a case of theft was reported near Mysuru Town PS. Investigation initiated under 100030011202400001."
141,100100042202500002,202500002,2025-11-02,35,42,1,2,5,20,3,9,2025-10-30 16:19:14,2025-11-02 05:19:14,2025-10-31 15:19:14,14.434289,78.558909,"On 30-Oct-2025, a case of identity theft was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202500002."
142,100080031202600002,202600002,2026-02-24,79,31,1,2,3,10,1,8,2026-02-22 07:38:01,2026-02-24 06:38:01,2026-02-22 17:38:01,14.142559,78.369738,"On 22-Feb-2026, a case of dowry harassment was reported near Tumakuru North PS. Investigation initiated under 100080031202600002."
143,100050021202500002,202500002,2025-06-03,115,21,1,2,2,7,1,4,2025-06-02 14:47:14,2025-06-03 21:47:14,2025-06-03 14:47:14,13.71286,78.064596,"On 02-Jun-2025, a case of burglary was reported near Ballari South PS. Investigation initiated under 100050021202500002."
144,100030011202500001,202500001,2025-03-22,61,11,1,1,4,14,2,8,2025-03-19 14:16:21,2025-03-22 09:16:21,2025-03-20 06:16:21,13.45782,77.866244,"On 19-Mar-2025, a case of pocso offences was reported near Mysuru Town PS. Investigation initiated under 100030011202500001."
145,100070029202400002,202400002,2024-10-25,83,29,1,2,2,9,4,2,2024-10-23 06:42:27,2024-10-25 11:42:27,2024-10-23 13:42:27,13.984871,78.274179,"On 23-Oct-2024, a case of criminal trespass was reported near Kalaburagi West PS. Investigation initiated under 100070029202400002."
146,100100040202600001,202600001,2026-03-26,47,40,3,2,1,3,6,6,2026-03-25 20:15:25,2026-03-26 11:15:25,2026-03-26 09:15:25,14.458159,78.606513,"On 25-Mar-2026, a case of grievous hurt was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202600001."
147,100090035202400001,202400001,2024-08-16,11,35,3,2,8,27,4,7,2024-08-15 23:31:13,2024-08-16 08:31:13,2024-08-16 06:31:13,14.36079,78.490387,"On 15-Aug-2024, a case of unlawful assembly was reported near Shivamogga East PS. Investigation initiated under 100090035202400001."
148,100050019202500002,202500002,2025-04-18,84,19,1,1,1,2,5,6,2025-04-15 22:35:45,2025-04-18 17:35:45,2025-04-16 19:35:45,13.705188,78.10247,"On 15-Apr-2025, a case of attempt to murder was reported near Ballari North PS. Investigation initiated under 100050019202500002."
149,100010003202500001,202500001,2025-09-24,4,3,1,2,6,21,2,7,2025-09-22 00:57:01,2025-09-24 22:57:01,2025-09-22 06:57:01,13.124964,77.656749,"On 22-Sep-2025, a case of ndps - possession was reported near Bengaluru East PS. Investigation initiated under 100010003202500001."
150,100060026202500005,202500005,2025-12-06,48,26,1,2,6,21,7,7,2025-12-04 10:30:11,2025-12-06 09:30:11,2025-12-04 23:30:11,13.836395,78.22998,"On 04-Dec-2025, a case of ndps - possession was reported near Dakshina West PS. Investigation initiated under 100060026202500005."
151,100090037202600001,202600001,2026-05-28,106,37,2,2,3,11,1,5,2026-05-26 10:35:15,2026-05-28 11:35:15,2026-05-26 20:35:15,14.326987,78.448823,"On 26-May-2026, a case of molestation was reported near Shivamogga South PS. Investigation initiated under 100090037202600001."
152,100080031202500001,202500001,2025-08-12,41,31,4,2,2,7,2,8,2025-08-12 04:21:50,2025-08-12 07:21:50,2025-08-12 13:21:50,14.137885,78.350451,"On 12-Aug-2025, a case of burglary was reported near Tumakuru North PS. Investigation initiated under 100080031202500001."
153,100050020202500003,202500003,2025-11-26,48,20,1,2,6,21,2,8,2025-11-24 16:32:43,2025-11-26 14:32:43,2025-11-24 21:32:43,13.67289,78.096417,"On 24-Nov-2025, a case of ndps - possession was reported near Ballari Central PS. Investigation initiated under 100050020202500003."
154,100060024202500001,202500001,2025-04-07,17,24,1,2,8,27,1,3,2025-04-05 09:41:34,2025-04-07 00:41:34,2025-04-05 10:41:34,13.896046,78.15646,"On 05-Apr-2025, a case of unlawful assembly was reported near Dakshina Traffic PS. Investigation initiated under 100060024202500001."
155,100030012202400001,202400001,2024-10-24,65,12,1,1,1,1,1,10,2024-10-23 11:54:37,2024-10-24 23:54:37,2024-10-24 06:54:37,13.406384,77.860656,"On 23-Oct-2024, a case of murder was reported near Mysuru Rural PS. Investigation initiated under 100030012202400001."
156,100030012202500001,202500001,2025-08-30,16,12,2,2,7,24,1,8,2025-08-29 05:08:59,2025-08-30 11:08:59,2025-08-29 19:08:59,13.382885,77.943061,"On 29-Aug-2025, a case of criminal breach of trust was reported near Mysuru Rural PS. Investigation initiated under 100030012202500001."
157,100070028202500002,202500002,2025-04-16,87,28,1,1,2,8,7,2,2025-04-14 16:58:24,2025-04-16 16:58:24,2025-04-14 22:58:24,13.972879,78.312016,"On 14-Apr-2025, a case of dacoity was reported near Kalaburagi Central PS. Investigation initiated under 100070028202500002."
158,100010004202500001,202500001,2025-04-10,80,4,2,2,8,26,7,10,2025-04-08 18:59:37,2025-04-10 19:59:37,2025-04-09 14:59:37,13.13952,77.659874,"On 08-Apr-2025, a case of rioting was reported near Bengaluru Central PS. Investigation initiated under 100010004202500001."
159,100030012202400002,202400002,2024-08-11,15,12,1,2,5,18,2,10,2024-08-10 06:44:31,2024-08-11 00:44:31,2024-08-10 16:44:31,13.443172,77.893345,"On 10-Aug-2024, a case of hacking was reported near Mysuru Rural PS. Investigation initiated under 100030012202400002."
160,100010004202400001,202400001,2024-06-12,44,4,1,1,4,14,3,3,2024-06-12 02:29:20,2024-06-12 13:29:20,2024-06-13 01:29:20,13.07815,77.675091,"On 12-Jun-2024, a case of pocso offences was reported near Bengaluru Central PS. Investigation initiated under 100010004202400001."
161,100040014202400003,202400003,2024-09-22,101,14,1,2,6,21,3,2,2024-09-20 23:26:00,2024-09-22 22:26:00,2024-09-21 13:26:00,13.541776,78.008144,"On 20-Sep-2024, a case of ndps - possession was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202400003."
162,100050020202600001,202600001,2026-04-30,71,20,1,2,6,21,2,3,2026-04-28 23:19:01,2026-04-30 08:19:01,2026-04-29 19:19:01,13.723137,78.111756,"On 28-Apr-2026, a case of ndps - possession was reported near Ballari Central PS. Investigation initiated under 100050020202600001."
163,100100042202500003,202500003,2025-03-24,40,42,1,2,4,15,1,8,2025-03-23 21:31:41,2025-03-24 17:31:41,2025-03-24 04:31:41,14.42437,78.624304,"On 23-Mar-2025, a case of child trafficking was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202500003."
164,100020006202500003,202500003,2025-06-23,100,6,1,2,3,11,1,9,2025-06-21 02:24:52,2025-06-23 19:24:52,2025-06-21 06:24:52,13.273796,77.827498,"On 21-Jun-2025, a case of molestation was reported near Bengaluru Rural PS. Investigation initiated under 100020006202500003."
165,100060024202400002,202400002,2024-04-06,33,24,2,1,1,1,5,9,2024-04-06 01:38:12,2024-04-06 08:38:12,2024-04-07 00:38:12,13.913346,78.21176,"On 06-Apr-2024, a case of murder was reported near Dakshina Traffic PS. Investigation initiated under 100060024202400002."
166,100080032202400002,202400002,2024-10-08,46,32,1,2,7,24,4,7,2024-10-07 15:14:21,2024-10-08 04:14:21,2024-10-07 21:14:21,14.191448,78.395233,"On 07-Oct-2024, a case of criminal breach of trust was reported near Tumakuru Rural PS. Investigation initiated under 100080032202400002."
167,100090037202400003,202400003,2024-07-15,7,37,1,1,1,2,7,7,2024-07-12 14:22:30,2024-07-15 02:22:30,2024-07-12 21:22:30,14.297778,78.529783,"On 12-Jul-2024, a case of attempt to murder was reported near Shivamogga South PS. Investigation initiated under 100090037202400003."
168,100040016202400002,202400002,2024-04-20,42,16,1,2,4,15,2,7,2024-04-18 07:22:07,2024-04-20 18:22:07,2024-04-18 10:22:07,13.522632,77.95792,"On 18-Apr-2024, a case of child trafficking was reported near Belagavi Town PS. Investigation initiated under 100040016202400002."
169,100090036202600002,202600002,2026-04-05,41,36,1,2,3,12,1,9,2026-04-02 18:20:47,2026-04-05 10:20:47,2026-04-03 05:20:47,14.35939,78.457792,"On 02-Apr-2026, a case of domestic violence was reported near Shivamogga Town PS. Investigation initiated under 100090036202600002."
170,100030011202500002,202500002,2025-02-10,72,11,1,2,7,23,7,8,2025-02-08 02:17:53,2025-02-10 18:17:53,2025-02-08 04:17:53,13.415752,77.943482,"On 08-Feb-2025, a case of cheating was reported near Mysuru Town PS. Investigation initiated under 100030011202500002."
171,100020007202500001,202500001,2025-01-17,14,7,3,2,1,3,3,6,2025-01-16 16:12:42,2025-01-17 08:12:42,2025-01-17 05:12:42,13.258956,77.837515,"On 16-Jan-2025, a case of grievous hurt was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500001."
172,100040014202400004,202400004,2024-01-24,95,14,1,2,7,24,3,5,2024-01-23 22:27:58,2024-01-24 18:27:58,2024-01-24 02:27:58,13.551455,78.02471,"On 23-Jan-2024, a case of criminal breach of trust was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202400004."
173,100050020202400001,202400001,2024-08-31,66,20,2,2,7,24,2,7,2024-08-28 02:44:34,2024-08-31 01:44:34,2024-08-28 05:44:34,13.76333,78.095941,"On 28-Aug-2024, a case of criminal breach of trust was reported near Ballari Central PS. Investigation initiated under 100050020202400001."
174,100050017202500002,202500002,2025-05-28,1,17,1,2,3,11,1,7,2025-05-27 03:19:38,2025-05-28 13:19:38,2025-05-28 01:19:38,13.682233,78.098038,"On 27-May-2025, a case of molestation was reported near Ballari Central PS. Investigation initiated under 100050017202500002."
175,100030013202500001,202500001,2025-07-02,69,13,3,2,4,15,3,4,2025-07-01 10:11:42,2025-07-02 17:11:42,2025-07-02 00:11:42,13.455809,77.930419,"On 01-Jul-2025, a case of child trafficking was reported near Mysuru Central PS. Investigation initiated under 100030013202500001."
176,100100041202500001,202500001,2025-06-18,66,41,2,2,7,24,5,10,2025-06-16 00:42:05,2025-06-18 23:42:05,2025-06-16 10:42:05,14.425302,78.584568,"On 16-Jun-2025, a case of criminal breach of trust was reported near Hubballi-Dharwad CEN Crime PS. Investigation initiated under 100100041202500001."
177,100050019202400002,202400002,2024-10-06,80,19,1,2,7,24,5,4,2024-10-04 20:44:48,2024-10-06 19:44:48,2024-10-05 12:44:48,13.751576,78.129053,"On 04-Oct-2024, a case of criminal breach of trust was reported near Ballari North PS. Investigation initiated under 100050019202400002."
178,100020008202400003,202400003,2024-11-12,115,8,1,2,8,27,7,3,2024-11-10 08:58:48,2024-11-12 06:58:48,2024-11-10 10:58:48,13.298609,77.800302,"On 10-Nov-2024, a case of unlawful assembly was reported near Bengaluru Rural PS. Investigation initiated under 100020008202400003."
179,100080033202500002,202500002,2025-12-18,97,33,1,2,5,19,4,9,2025-12-16 12:17:38,2025-12-18 18:17:38,2025-12-17 00:17:38,14.184544,78.369145,"On 16-Dec-2025, a case of cyberstalking was reported near Tumakuru West PS. Investigation initiated under 100080033202500002."
180,100030010202600001,202600001,2026-01-25,45,10,3,2,1,3,2,1,2026-01-22 21:55:37,2026-01-25 20:55:37,2026-01-23 07:55:37,13.443755,77.87597,"On 22-Jan-2026, a case of grievous hurt was reported near Mysuru Town PS. Investigation initiated under 100030010202600001."
181,100080033202500003,202500003,2025-10-29,39,33,1,2,6,21,1,7,2025-10-26 15:41:22,2025-10-29 13:41:22,2025-10-27 10:41:22,14.147469,78.427823,"On 26-Oct-2025, a case of ndps - possession was reported near Tumakuru West PS. Investigation initiated under 100080033202500003."
182,100090034202500001,202500001,2025-07-07,55,34,1,2,2,7,2,7,2025-07-06 19:58:05,2025-07-07 20:58:05,2025-07-07 07:58:05,14.317031,78.459255,"On 06-Jul-2025, a case of burglary was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202500001."
183,100070027202500001,202500001,2025-01-24,39,27,1,2,6,22,1,5,2025-01-24 03:26:21,2025-01-24 23:26:21,2025-01-24 07:26:21,14.008747,78.343702,"On 24-Jan-2025, a case of ndps - trafficking was reported near Kalaburagi Traffic PS. Investigation initiated under 100070027202500001."
184,100050021202500003,202500003,2025-03-07,114,21,1,2,7,24,1,8,2025-03-05 18:30:51,2025-03-07 21:30:51,2025-03-06 05:30:51,13.725699,78.140408,"On 05-Mar-2025, a case of criminal breach of trust was reported near Ballari South PS. Investigation initiated under 100050021202500003."
185,100100039202400002,202400002,2024-08-28,111,39,1,2,1,4,6,9,2024-08-28 02:19:00,2024-08-28 05:19:00,2024-08-28 13:19:00,14.465302,78.586094,"On 28-Aug-2024, a case of assault was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202400002."
186,100020008202400004,202400004,2024-09-29,15,8,1,2,4,16,2,5,2024-09-26 21:16:29,2024-09-29 13:16:29,2024-09-27 14:16:29,13.296839,77.783105,"On 26-Sep-2024, a case of child labour was reported near Bengaluru Rural PS. Investigation initiated under 100020008202400004."
187,100030010202500002,202500002,2025-01-21,60,10,1,2,3,11,2,10,2025-01-18 19:49:47,2025-01-21 02:49:47,2025-01-19 13:49:47,13.416774,77.8447,"On 18-Jan-2025, a case of molestation was reported near Mysuru Town PS. Investigation initiated under 100030010202500002."
188,100070028202500003,202500003,2025-02-21,44,28,1,2,6,22,3,4,2025-02-19 10:08:39,2025-02-21 20:08:39,2025-02-19 19:08:39,13.996193,78.342902,"On 19-Feb-2025, a case of ndps - trafficking was reported near Kalaburagi Central PS. Investigation initiated under 100070028202500003."
189,100070029202400003,202400003,2024-08-28,90,29,1,2,6,22,5,1,2024-08-26 23:25:21,2024-08-28 21:25:21,2024-08-27 12:25:21,13.989319,78.321397,"On 26-Aug-2024, a case of ndps - trafficking was reported near Kalaburagi West PS. Investigation initiated under 100070029202400003."
190,100030011202600001,202600001,2026-02-07,30,11,1,2,3,10,2,9,2026-02-07 07:13:32,2026-02-07 16:13:32,2026-02-07 12:13:32,13.397562,77.90159,"On 07-Feb-2026, a case of dowry harassment was reported near Mysuru Town PS. Investigation initiated under 100030011202600001."
191,100040015202400001,202400001,2024-06-20,81,15,4,2,7,23,7,2,2024-06-19 07:32:11,2024-06-20 09:32:11,2024-06-19 13:32:11,13.554522,77.950884,"On 19-Jun-2024, a case of cheating was reported near Belagavi Cyber Crime PS. Investigation initiated under 100040015202400001."
192,100100038202600001,202600001,2026-03-12,8,38,1,1,1,1,2,5,2026-03-12 13:49:54,2026-03-12 22:49:54,2026-03-12 18:49:54,14.4278,78.624839,"On 12-Mar-2026, a case of murder was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100038202600001."
193,100010002202400001,202400001,2024-12-01,108,2,1,2,6,21,1,4,2024-12-01 20:29:13,2024-12-01 22:29:13,2024-12-02 16:29:13,13.14293,77.703889,"On 01-Dec-2024, a case of ndps - possession was reported near Bengaluru Town PS. Investigation initiated under 100010002202400001."
194,100090035202400001,202400001,2024-12-05,76,35,2,2,3,13,1,3,2024-12-03 20:33:08,2024-12-05 16:33:08,2024-12-04 06:33:08,14.308483,78.445408,"On 03-Dec-2024, a case of stalking was reported near Shivamogga East PS. Investigation initiated under 100090035202400001."
195,100080032202600001,202600001,2026-02-02,99,32,1,1,1,2,3,6,2026-01-31 10:33:56,2026-02-02 22:33:56,2026-02-01 06:33:56,14.142914,78.392675,"On 31-Jan-2026, a case of attempt to murder was reported near Tumakuru Rural PS. Investigation initiated under 100080032202600001."
196,100020007202500001,202500001,2025-08-13,31,7,1,2,3,13,3,6,2025-08-12 18:40:06,2025-08-13 09:40:06,2025-08-13 05:40:06,13.315211,77.775107,"On 12-Aug-2025, a case of stalking was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500001."
197,100100040202500001,202500001,2025-05-27,92,40,1,2,7,25,4,6,2025-05-25 01:10:24,2025-05-27 01:10:24,2025-05-25 17:10:24,14.473489,78.5625,"On 25-May-2025, a case of forgery was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202500001."
198,100070030202400001,202400001,2024-05-16,35,30,1,2,6,22,2,7,2024-05-14 09:39:08,2024-05-16 17:39:08,2024-05-14 23:39:08,14.008351,78.294354,"On 14-May-2024, a case of ndps - trafficking was reported near Kalaburagi Rural PS. Investigation initiated under 100070030202400001."
199,100050017202600001,202600001,2026-04-07,2,17,1,2,5,18,4,5,2026-04-06 08:28:49,2026-04-07 02:28:49,2026-04-07 07:28:49,13.745582,78.135838,"On 06-Apr-2026, a case of hacking was reported near Ballari Central PS. Investigation initiated under 100050017202600001."
